"‹¯¨""Datasheets""",Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Resistance (Ohms),Tolerance,Power (Watts),Composition,Features,Temperature Coefficient,Operating Temperature,Package / Case,Supplier Device Package,Size / Dimension,Height,Number of Terminations,Stock
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-274KCRCT-ND,RC0805FR-07274KL,Yageo,RES 274K OHM 1/8W 1% 0805 SMD,63605,0,0.1,0,1,Cut Tape (CT),RC0805,274k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-30.9KCRCT-ND,RC0805FR-0730K9L,Yageo,RES 30.9K OHM 1/8W 1% 0805 SMD,63066,0,0.1,0,1,Cut Tape (CT),RC0805,30.9k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-549CRCT-ND,RC0805FR-07549RL,Yageo,RES 549 OHM 1/8W 1% 0805 SMD,65148,0,0.1,0,1,Cut Tape (CT),RC0805,549,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-620CRCT-ND,RC0805FR-07620RL,Yageo,RES 620 OHM 1/8W 1% 0805 SMD,64617,0,0.1,0,1,Cut Tape (CT),RC0805,620,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-102KCRCT-ND,RC0805FR-07102KL,Yageo,RES 102K OHM 1/8W 1% 0805 SMD,56521,0,0.1,0,1,Cut Tape (CT),RC0805,102k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-140CRCT-ND,RC0805FR-07140RL,Yageo,RES 140 OHM 1/8W 1% 0805 SMD,56910,0,0.1,0,1,Cut Tape (CT),RC0805,140,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-18.7KCRCT-ND,RC0805FR-0718K7L,Yageo,RES 18.7K OHM 1/8W 1% 0805 SMD,57468,0,0.1,0,1,Cut Tape (CT),RC0805,18.7k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-2.26KCRCT-ND,RC0805FR-072K26L,Yageo,RES 2.26K OHM 1/8W 1% 0805 SMD,59797,0,0.1,0,1,Cut Tape (CT),RC0805,2.26k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-2.32KCRCT-ND,RC0805FR-072K32L,Yageo,RES 2.32K OHM 1/8W 1% 0805 SMD,57453,0,0.1,0,1,Cut Tape (CT),RC0805,2.32k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-2.87KCRCT-ND,RC0805FR-072K87L,Yageo,RES 2.87K OHM 1/8W 1% 0805 SMD,46409,0,0.1,0,1,Cut Tape (CT),RC0805,2.87k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-232CRCT-ND,RC0805FR-07232RL,Yageo,RES 232 OHM 1/8W 1% 0805 SMD,62570,0,0.1,0,1,Cut Tape (CT),RC0805,232,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-28.0KCRCT-ND,RC0805FR-0728KL,Yageo,RES 28K OHM 1/8W 1% 0805 SMD,58921,0,0.1,0,1,Cut Tape (CT),RC0805,28k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-3.57KCRCT-ND,RC0805FR-073K57L,Yageo,RES 3.57K OHM 1/8W 1% 0805 SMD,59044,0,0.1,0,1,Cut Tape (CT),RC0805,3.57k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-38.3KCRCT-ND,RC0805FR-0738K3L,Yageo,RES 38.3K OHM 1/8W 1% 0805 SMD,56322,0,0.1,0,1,Cut Tape (CT),RC0805,38.3k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-4.30KCRCT-ND,RC0805FR-074K3L,Yageo,RES 4.3K OHM 1/8W 1% 0805 SMD,55390,0,0.1,0,1,Cut Tape (CT),RC0805,4.3k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-48.7KCRCT-ND,RC0805FR-0748K7L,Yageo,RES 48.7K OHM 1/8W 1% 0805 SMD,59214,0,0.1,0,1,Cut Tape (CT),RC0805,48.7k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-57.6KCRCT-ND,RC0805FR-0757K6L,Yageo,RES 57.6K OHM 1/8W 1% 0805 SMD,59348,0,0.1,0,1,Cut Tape (CT),RC0805,57.6k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-6.49KCRCT-ND,RC0805FR-076K49L,Yageo,RES 6.49K OHM 1/8W 1% 0805 SMD,65700,0,0.1,0,1,Cut Tape (CT),RC0805,6.49k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-6.98KCRCT-ND,RC0805FR-076K98L,Yageo,RES 6.98K OHM 1/8W 1% 0805 SMD,57541,0,0.1,0,1,Cut Tape (CT),RC0805,6.98k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-60.4CRCT-ND,RC0805FR-0760R4L,Yageo,RES 60.4 OHM 1/8W 1% 0805 SMD,54333,0,0.1,0,1,Cut Tape (CT),RC0805,60.4,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-68.1KCRCT-ND,RC0805FR-0768K1L,Yageo,RES 68.1K OHM 1/8W 1% 0805 SMD,59439,0,0.1,0,1,Cut Tape (CT),RC0805,68.1k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-8.25KCRCT-ND,RC0805FR-078K25L,Yageo,RES 8.25K OHM 1/8W 1% 0805 SMD,68662,0,0.1,0,1,Cut Tape (CT),RC0805,8.25k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-1.20KCRCT-ND,RC0805FR-071K2L,Yageo,RES 1.2K OHM 1/8W 1% 0805 SMD,54638,0,0.1,0,1,Cut Tape (CT),RC0805,1.2k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-1.30KCRCT-ND,RC0805FR-071K3L,Yageo,RES 1.3K OHM 1/8W 1% 0805 SMD,58688,0,0.1,0,1,Cut Tape (CT),RC0805,1.3k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-1.40KCRCT-ND,RC0805FR-071K4L,Yageo,RES 1.4K OHM 1/8W 1% 0805 SMD,54608,0,0.1,0,1,Cut Tape (CT),RC0805,1.4k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-1.50KCRCT-ND,RC0805FR-071K5L,Yageo,RES 1.5K OHM 1/8W 1% 0805 SMD,63567,0,0.1,0,1,Cut Tape (CT),RC0805,1.5k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-107KCRCT-ND,RC0805FR-07107KL,Yageo,RES 107K OHM 1/8W 1% 0805 SMD,51738,0,0.1,0,1,Cut Tape (CT),RC0805,107k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-113KCRCT-ND,RC0805FR-07113KL,Yageo,RES 113K OHM 1/8W 1% 0805 SMD,55106,0,0.1,0,1,Cut Tape (CT),RC0805,113k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-12.1KCRCT-ND,RC0805FR-0712K1L,Yageo,RES 12.1K OHM 1/8W 1% 0805 SMD,52970,0,0.1,0,1,Cut Tape (CT),RC0805,12.1k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-130KCRCT-ND,RC0805FR-07130KL,Yageo,RES 130K OHM 1/8W 1% 0805 SMD,52237,0,0.1,0,1,Cut Tape (CT),RC0805,130k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-16.9KCRCT-ND,RC0805FR-0716K9L,Yageo,RES 16.9K OHM 1/8W 1% 0805 SMD,51902,0,0.1,0,1,Cut Tape (CT),RC0805,16.9k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-165CRCT-ND,RC0805FR-07165RL,Yageo,RES 165 OHM 1/8W 1% 0805 SMD,53942,0,0.1,0,1,Cut Tape (CT),RC0805,165,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-178CRCT-ND,RC0805FR-07178RL,Yageo,RES 178 OHM 1/8W 1% 0805 SMD,53829,0,0.1,0,1,Cut Tape (CT),RC0805,178,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-2.15KCRCT-ND,RC0805FR-072K15L,Yageo,RES 2.15K OHM 1/8W 1% 0805 SMD,52252,0,0.1,0,1,Cut Tape (CT),RC0805,2.15k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-215KCRCT-ND,RC0805FR-07215KL,Yageo,RES 215K OHM 1/8W 1% 0805 SMD,52269,0,0.1,0,1,Cut Tape (CT),RC0805,215k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-24.3CRCT-ND,RC0805FR-0724R3L,Yageo,RES 24.3 OHM 1/8W 1% 0805 SMD,54800,0,0.1,0,1,Cut Tape (CT),RC0805,24.3,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-280KCRCT-ND,RC0805FR-07280KL,Yageo,RES 280K OHM 1/8W 1% 0805 SMD,54545,0,0.1,0,1,Cut Tape (CT),RC0805,280k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-3.24KCRCT-ND,RC0805FR-073K24L,Yageo,RES 3.24K OHM 1/8W 1% 0805 SMD,51294,0,0.1,0,1,Cut Tape (CT),RC0805,3.24k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-3.60KCRCT-ND,RC0805FR-073K6L,Yageo,RES 3.6K OHM 1/8W 1% 0805 SMD,50880,0,0.1,0,1,Cut Tape (CT),RC0805,3.6k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-301CRCT-ND,RC0805FR-07301RL,Yageo,RES 301 OHM 1/8W 1% 0805 SMD,48775,0,0.1,0,1,Cut Tape (CT),RC0805,301,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-348CRCT-ND,RC0805FR-07348RL,Yageo,RES 348 OHM 1/8W 1% 0805 SMD,52280,0,0.1,0,1,Cut Tape (CT),RC0805,348,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-390KCRCT-ND,RC0805FR-07390KL,Yageo,RES 390K OHM 1/8W 1% 0805 SMD,55098,0,0.1,0,1,Cut Tape (CT),RC0805,390k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-392CRCT-ND,RC0805FR-07392RL,Yageo,RES 392 OHM 1/8W 1% 0805 SMD,51753,0,0.1,0,1,Cut Tape (CT),RC0805,392,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-4.22KCRCT-ND,RC0805FR-074K22L,Yageo,RES 4.22K OHM 1/8W 1% 0805 SMD,53332,0,0.1,0,1,Cut Tape (CT),RC0805,4.22k,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
http://media.digikey.com/pdf/Data%20Sheets/Yageo%20PDFs/RC0805%20Pb%20Free.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CRSM%20PT0805.jpg,311-453CRCT-ND,RC0805FR-07453RL,Yageo,RES 453 OHM 1/8W 1% 0805 SMD,52248,0,0.1,0,1,Cut Tape (CT),RC0805,453,¶ñ1%,"0.125W, 1/8W",Thick Film,Moisture Resistant,¶ñ100ppm/¶øC,-55¶øC ~ 155¶øC,0805 (2012 Metric),805,"0.079"" L x 0.049"" W (2.00mm x 1.25mm)","0.024"" (0.60mm)",2,
